bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,85,2156,aiw,aari1239,{},5.95034,language,36.5721,,Aari,'Aari [aari1239][aiw]-l-':1,3825,safe
True,0,0,0,,334,334,aay,aari1240,{},,language,,,Aariya,'Aariya [aari1240][aay]-l-':1,1392,safe
False,0,0,0,,186,4207,aas,aasa1238,{},-4.00679,language,36.8648,,Aasax,'Aasax [aasa1238][aas]-l-':1,6293,extinct
False,0,0,0,,207,19406,kbt,abad1241,{},-9.03389,language,146.992,,Abadi,'Abadi [abad1241][kbt]-l-':1,20921,safe
False,0,0,0,,145,11283,abg,abag1245,{},-6.12028,language,145.665,,Abaga,'Abaga [abag1245][abg]-l-':1,14029,critically endangered
False,0,0,0,,207,9117,abf,abai1240,{},5.55394,language,118.306,,Abai Sungai,'Abai Sungai [abai1240][abf]-l-':1,12106,definitely endangered
False,0,0,0,,207,9121,NOCODE_Abai-Tubu-Sembuak,abai1241,{},,language,,,Abai Tubu-Abai Sembuak,'Abai Tubu-Abai Sembuak [abai1241]-l-':1,12115,safe
False,0,0,0,,69,18347,abm,aban1242,{},6.30619,language,8.63055,,Abanyom,'Abanyom [aban1242][abm]-l-':1,20054,safe
False,0,0,0,,69,5656,mij,abar1238,{},6.5805,language,10.2267,,Mungbam,'Mungbam [abar1238][mij]-l-':1,8166,definitely endangered
False,0,0,0,,333,333,aau,abau1245,{},-3.97222,language,141.324,,Abau,'Abau [abau1245][aau]-l-':1,1134,definitely endangered
False,3,0,0,,403,1681,abq,abaz1241,{},41.1214,language,42.7273,,Abaza,"('Ashkaraua [ashk1247]':1,'Bezshagh [bezs1238]':1,'Tapanta [tapa1256]':1)'Abaza [abaz1241][abq]-l-':1",3326,vulnerable
False,4,0,0,,69,5703,aba,abee1242,{},5.59682,language,-4.38497,,Abé,"('Abbey-Ve [abbe1238]':1,'Kos [koss1238]':1,'Morie [mori1266]':1,'Tioffo [tiof1238]':1)'Abé [abee1242][aba]-l-':1",8295,safe
False,0,0,0,,207,6394,abp,aben1249,{},15.4131,language,120.2,,Abenlen Ayta,'Abenlen Ayta [aben1249][abp]-l-':1,9104,definitely endangered
False,2,0,0,,69,5703,abi,abid1235,{},5.65656,language,-4.58421,,Abidji,"('Enyembe [enye1238]':1,'Ogbru [ogbr1242]':1)'Abidji [abid1235][abi]-l-':1",8294,safe
False,0,0,0,,,,bsa,abin1243,{},-2.92281,language,138.891,,Abinomn,'Abinomn [abin1243][bsa]-l-':1,213,definitely endangered
False,0,0,0,,15,455,axb,abip1241,{},-29.0,language,-61.0,,Abipon,'Abipon [abip1241][axb]-l-':1,1944,extinct
False,0,0,0,,,,ash,abis1238,{},-1.284096,language,-75.084405,,Aewa,'Aewa [abis1238][ash]-l-':1,389,extinct
False,3,0,0,,403,1681,abk,abkh1244,{},43.056218,language,41.159115,,Abkhazian,"('Abzhui [abzh1238]':1,'Bzyb [bzyb1238]':1,'Samurzakan [samu1242]':1)'Abkhazian [abkh1244][abk]-l-':1",3325,vulnerable
False,0,0,0,,219,873,aob,abom1238,{},-8.42448,language,142.842,,Abom,'Abom [abom1238][aob]-l-':1,2731,critically endangered
False,0,0,0,,69,10922,abo,abon1238,{},6.90621,language,10.8769,,Abon,'Abon [abon1238][abo]-l-':1,13738,vulnerable
False,0,0,0,,69,13975,abr,abro1238,{},7.72094,language,-2.50289,,Abron,'Abron [abro1238][abr]-l-':1,16590,safe
False,4,0,0,,69,8252,abn,abua1244,{},4.83057,language,6.61492,,Abua,"('Central Abuan [cent2029]':1,'Emughan [emug1238]':1,'Okpeden [okpe1247]':1,'Otapha [otap1238]':1)'Abua [abua1244][abn]-l-':1",11024,safe
False,0,0,0,,426,7609,aah,abua1245,{},-3.461612,language,142.917031,,Abu' Arapesh,'Abu'' Arapesh [abua1245][aah]-l-':1,10368,definitely endangered
False,3,0,0,,414,3342,abz,abui1241,{},-8.31058,language,124.588,,Abui,"('Alakaman [alak1254]':1,'Atimelang [atim1239]':1,'Kobola [kobo1247]':1)'Abui [abui1241][abz]-l-':1",5161,definitely endangered
False,3,0,0,,,,kgr,abun1252,{},-0.57073,language,132.416,,Abun,"('Abun Je [abun1253]':1,'Abun Ji [abun1255]':1,'Abun Tat [abun1254]':1)'Abun [abun1252][kgr]-l-':1",35,definitely endangered
False,0,0,0,,69,11098,abu,abur1243,{},5.21534,language,-3.64123,,Abure,'Abure [abur1243][abu]-l-':1,13970,safe
False,0,0,0,,69,8251,mgj,abur1244,{},4.62301,language,6.50634,,Abureni,'Abureni [abur1244][mgj]-l-':1,11018,safe
False,3,0,0,,8,1927,ado,abuu1241,{},-4.24027,language,144.474,,Abu,"('Auwa [auwa1242]':1,'Nuclear Abu [nucl1640]':1,'Sabu {Papua New Guinea} [sabu1256]':1)'Abu [abuu1241][ado]-l-':1",3500,definitely endangered
False,3,0,0,,53,5436,tpx,acat1239,{},17.1034,language,-99.0602,,Acatepec Me'phaa,"('Acatepec [acat1240]':1,'Platanillo [plat1255]':1,'Zapotitlán Tablas [zapo1435]':1)'Acatepec Me''phaa [acat1239][tpx]-l-':1",7824,safe
False,3,0,0,,336,12892,acn,acha1249,{},24.3479,language,97.7438,,Longchuan Achang,"('Longchuan [long1373]':1,'Maingtha [main1270]':1,'Xiandao [xian1249][xia]':1)'Longchuan Achang [acha1249][acn]-l-':1",15670,definitely endangered
False,0,0,0,,344,10121,aca,acha1250,{},4.38649,language,-72.2005,,Achagua,'Achagua [acha1250][aca]-l-':1,13111,definitely endangered
False,0,0,0,,336,12907,yif,ache1244,{},24.152,language,102.446,,Ache,'Ache [ache1244][yif]-l-':1,15693,vulnerable
False,2,0,0,,342,3152,acz,ache1245,{},10.8827,language,30.3187,,Acheron,"('Eastern Acheron [east2430]':1,'Western Acheron [west2504]':1)'Acheron [ache1245][acz]-l-':1",4983,vulnerable
False,0,0,0,,301,9718,guq,ache1246,{},-25.5865,language,-56.4697,,Aché,'Aché [ache1246][guq]-l-':1,12705,severely endangered
False,0,0,0,,14,7649,acr,achi1256,{},15.073,language,-90.3513,,Achi,'Achi [achi1256][acr]-l-':1,10375,vulnerable
False,7,0,0,,207,6445,ace,achi1257,{},3.90757,language,96.6032,,Achinese,"('Banda Aceh [band1356]':1,'Baruh [baru1270]':1,'Bueng [buen1246]':1,'Daja {Indonesia} [daja1241]':1,'Pase [pase1241]':1,'Pidie [pidi1241]':1,'Tunong [tuno1237]':1)'Achinese [achi1257][ace]-l-':1",9198,vulnerable
True,0,0,0,,334,334,acc,achi1258,{},,language,,,"Achi', Cubulco",'Achi''/ Cubulco [achi1258][acc]-l-':1,1428,safe
False,0,0,0,,405,405,acv,achu1247,{},41.0979,language,-121.191,,Achumawi,'Achumawi [achu1247][acv]-l-':1,1685,critically endangered
False,2,0,0,,340,1564,acu,achu1248,{},-2.82646,language,-77.2641,,Achuar-Shiwiar,"('Achuar [achu1249]':1,'Shiwiar [shiw1235]':1)'Achuar-Shiwiar [achu1248][acu]-l-':1",3148,definitely endangered
False,3,0,0,,423,5194,ach,acol1236,{},3.57738,language,32.5147,,Acoli,"('Dhopaluo [dhop1238]':1,'Labwor [labw1238][lth]':1,'Nyakwai [nyak1263]':1)'Acoli [acol1236][ach]-l-':1",7574,safe
False,0,0,0,,385,3257,acs,acro1239,{},-12.594,language,-40.21445,,Acroá,'Acroá [acro1239][acs]-l-':1,5093,extinct
True,0,0,0,,334,334,adb,adab1235,{},-8.22674,language,125.576,,Adabe,'Adabe [adab1235][adb]-l-':1,1319,safe
False,0,0,0,,,,xad,adai1235,{},31.6314,language,-92.0059,,Adai,'Adai [adai1235][xad]-l-':1,251,extinct
False,0,0,0,,151,736,ads,adam1238,{},5.834,language,-0.151,,Adamorobe Sign Language,'Adamorobe Sign Language [adam1238][ads]-l-':1,2405,definitely endangered
False,6,0,0,,69,8053,fub,adam1253,{},8.140326,language,13.077338,,Adamawa Fulfulde,"('Bilkire Fulani [bilk1238]':1,'Garoua [garo1248]':1,'Kambariire [kamb1295]':1,'Maroua Fulfulde [maro1243]':1,'Ngaondéré [ngao1243]':1,'Nomadic Fulfulde [noma1259]':1)'Adamawa Fulfulde [adam1253][fub]-l-':1",10691,safe
False,6,0,0,,69,3789,ada,adan1247,{},5.9437,language,0.13243,,Adangme,"('Ada [adaa1238]':1,'Gbugbla [gbug1238]':1,'Krobo [krob1243]':1,'Ningo [ning1270]':1,'Osu [osuu1238]':1,'Shai [shai1238]':1)'Adangme [adan1247][ada]-l-':1",5695,safe
False,0,0,0,,69,5706,adq,adan1248,{},6.50546,language,0.727155,,Adangbe,'Adangbe [adan1248][adq]-l-':1,8319,vulnerable
False,1,0,0,,414,10255,adn,adan1251,{},-8.18958,language,124.448,,Adang,('Aimoli [aimo1245]':1)'Adang [adan1251][adn]-l-':1,13225,definitely endangered
True,0,0,0,,334,334,adp,adap1234,{},27.141,language,90.3369,,Adap,'Adap [adap1234][adp]-l-':1,1371,safe
False,2,0,0,,207,6458,tiu,adas1235,{},17.8187,language,120.905,,Adasen,"('Eastern Addasen [east2476]':1,'Western Addasen [west2551]':1)'Adasen [adas1235][tiu]-l-':1",9215,definitely endangered
False,2,0,0,,69,5697,ade,adel1244,{},8.16975,language,0.619185,,Adele,"('Lower Adele [lowe1404]':1,'Upper Adele [uppe1417]':1)'Adele [adel1244][ade]-l-':1",8283,safe
False,0,0,0,,179,11763,NOCODE_Adhari,adha1238,{},,language,,,Adhari,'Adhari [adha1238]-l-':1,14561,extinct
False,0,0,0,,423,10300,adh,adho1243,{},0.73235,language,34.0341,,Adhola,'Adhola [adho1243][adh]-l-':1,13262,safe
False,0,0,0,,69,5703,adj,adio1239,{},5.38228,language,-4.52522,,Adioukrou,'Adioukrou [adio1239][adj]-l-':1,8293,safe
False,0,0,0,,179,8805,ort,adiv1239,{},18.1046,language,82.8487,,Kotia-Adivasi Oriya-Desiya,'Kotia-Adivasi Oriya-Desiya [adiv1239][ort]-l-':1,11703,safe
False,0,0,0,,179,11588,gas,adiw1235,{},24.0712,language,73.1426,,Adiwasi Garasia,'Adiwasi Garasia [adiw1235][gas]-l-':1,14170,safe
False,0,0,0,,269,6701,adt,adny1235,{},-30.1451,language,138.671,,Adnyamathanha,'Adnyamathanha [adny1235][adt]-l-':1,9462,definitely endangered
False,10,0,0,,207,17551,adr,adon1237,{},-8.32027,language,123.159,,Adonara,"('Botun [botu1239]':1,('Dulhi [dulh1234]':1,'Kiwangona [kiwa1252]':1)'East Adonara [east2470]':1,('Lamakera [lama1298]':1,'Watan [wata1254]':1)'East Solor [east2469]':1,('Horowura [horo1249]':1,'Waiwadan [waiw1246]':1)'West Adonara [west2544]':1)'Adonara [adon1237][adr]-l-':1",19325,safe
True,0,0,0,,334,334,adu,adug1238,{},7.64567,language,6.13085,,Aduge,'Aduge [adug1238][adu]-l-':1,1447,vulnerable
False,0,0,0,,271,980,NOCODE_Adurgari,adur1234,{},,language,,,Adurgari,'Adurgari [adur1234]-l-':1,2874,safe
False,5,0,0,,403,1679,ady,adyg1241,{},44.0,language,39.33,,Adyghe,"('Abadzex [abad1240]':1,'Bezhedukh [bezh1247]':1,'Natuzaj [natu1243]':1,'Shapsug [shap1240]':1,'Xakuchi [xaku1238]':1)'Adyghe [adyg1241][ady]-l-':1",3324,vulnerable
False,0,0,0,,207,19415,adz,adze1240,{},-6.39394,language,146.294,,Adzera,'Adzera [adze1240][adz]-l-':1,20937,vulnerable
True,0,0,0,,334,334,azr,adze1241,{},,language,,,Adzera (Retired),'Adzera {Retired} [adze1241][azr]-l-':1,1374,safe
False,0,0,0,,145,8537,aez,aeka1244,{},-8.855095,language,147.99477,,Aeka,'Aeka [aeka1244][aez]-l-':1,11392,safe
False,3,0,0,,303,1055,awi,aeky1238,{},-5.88478,language,141.532,,Aekyom,"('East Awin [east2522]':1,'North Awin [nort2932]':1,'South Awin [sout2952]':1)'Aekyom [aeky1238][awi]-l-':1",2973,safe
False,2,0,0,,179,14271,aeq,aerr1238,{},25.254,language,69.029,,Aer,"('Jamesabad Aer [jame1238]':1,'Jikrio Goth Aer [jikr1238]':1)'Aer [aerr1238][aeq]-l-':1",16763,definitely endangered
False,0,0,0,,186,11827,aal,afad1236,{},12.0551,language,14.6343,,Afade,'Afade [afad1236][aal]-l-':1,14623,vulnerable
False,4,0,0,,186,6305,aar,afar1241,{},12.2281,language,41.8083,,Afar,"('Aussa [auss1240]':1,'Baadu [baad1239]':1,'Central Afar [cent2192]':1,'Northern Afar [nort3052]':1)'Afar [afar1241][aar]-l-':1",9002,safe
False,0,0,0,,151,738,afg,afgh1239,{},34.434167,language,70.447778,,Afghan Sign Language,'Afghan Sign Language [afgh1239][afg]-l-':1,2476,safe
False,0,0,0,,320,1102,NOCODE_Afghanistan-Gorbati,afgh1240,{},,language,,,Afghanistan Gorbat,'Afghanistan Gorbat [afgh1240]-l-':1,3051,safe
False,0,0,0,,238,238,aft,afit1238,{},12.446,language,30.7611,,Afitti,'Afitti [afit1238][aft]-l-':1,915,definitely endangered
False,3,0,0,,179,16682,afr,afri1274,{},-22.0,language,30.0,,Afrikaans,"('Cape Afrikaans [cape1241]':1,'East Cape Afrikaans [east2693]':1,'Orange River Afrikaans [oran1263]':1)'Afrikaans [afri1274][afr]-l-':1",18854,safe
False,0,0,0,,179,23969,afs,afro1254,{},31.7843,language,-99.2934,,Afro-Seminole Creole,'Afro-Seminole Creole [afro1254][afs]-l-':1,24152,severely endangered
False,0,0,0,,69,8177,NOCODE_Afudu,afud1235,{},,language,,,Afudu,'Afudu [afud1235]-l-':1,10932,safe
False,0,0,0,,129,666,agi,agar1251,{},24.5024,language,82.297,,Agariya,'Agariya [agar1251][agi]-l-':1,2294,safe
False,0,0,0,,145,5881,agd,agar1252,{},-6.20604,language,145.917,,Agarabi,'Agarabi [agar1252][agd]-l-':1,8436,safe
False,0,0,0,,69,10880,agc,agat1236,{},7.97915,language,7.71639,,Agatu,'Agatu [agat1236][agc]-l-':1,13634,safe
False,0,0,0,,129,667,avo,agav1236,{},-13.29849,language,-53.43936,,Agavotaguerra,'Agavotaguerra [agav1236][avo]-l-':1,2298,extinct
False,0,0,0,,271,981,NOCODE_Agbirigba,agbi1234,{},,language,,,Agbirigba,'Agbirigba [agbi1234]-l-':1,2877,safe
False,0,0,0,,69,16311,agq,aghe1239,{},6.38956,language,10.0807,,Aghem,'Aghem [aghe1239][agq]-l-':1,18320,safe
False,4,0,0,,36,10434,agx,aghu1253,{},41.9242,language,47.5843,,Aghul,"('Agul [agul1244]':1,'Gekxun [gekx1238]':1,'Keren [kere1281]':1,'Koshan [kosh1245]':1)'Aghul [aghu1253][agx]-l-':1",13283,definitely endangered
False,0,0,0,,269,4629,ggr,aghu1254,{},-13.735,language,142.426,,Aghu Tharnggalu,'Aghu Tharnggalu [aghu1254][ggr]-l-':1,6790,extinct
False,0,0,0,,145,11305,ahh,aghu1255,{},-6.34674,language,140.043,,Aghu,'Aghu [aghu1255][ahh]-l-':1,14045,vulnerable
True,0,0,0,,334,334,gtu,aghu1256,{},-15.0,language,144.0,,Aghu Tharnggalu (Retired),'Aghu Tharnggalu {Retired} [aghu1256][gtu]-l-':1,1381,extinct
False,0,0,0,,36,7745,xag,aghw1237,{},40.374444,language,47.126667,,Aghwan,'Aghwan [aghw1237][xag]-l-':1,10435,extinct
False,0,0,0,,426,3469,aif,agii1245,{},-3.49104,language,142.387,,Agi,'Agi [agii1245][aif]-l-':1,5233,definitely endangered
False,3,0,0,,131,131,kit,agob1244,{},-9.08521,language,142.532,,Agob-Ende-Kawam,"('Agöb [agob1245]':1,'Ende {papua New Guinea} [ende1235]':1,'Kawam [kawa1281]':1)'Agob-Ende-Kawam [agob1244][kit]-l-':1",677,safe
False,1,0,0,,69,8240,ibm,agoi1246,{},5.87953,language,8.21629,,Agoi,('Iko {Agoi} [ikoo1244]':1)'Agoi [agoi1246][ibm]-l-':1,11008,safe
False,0,0,0,,207,9231,apf,agta1234,{},,language,,,Agta-Pahanan,'Agta-Pahanan [agta1234][apf]-l-':1,12280,safe
False,0,0,0,,129,667,aga,agua1251,{},-5.25,language,-75.8333,,Aguano,'Aguano [agua1251][aga]-l-':1,2297,extinct
False,0,0,0,,14,5278,agu,agua1252,{},15.3307,language,-91.3153,,Aguacateco,'Aguacateco [agua1252][agu]-l-':1,7655,vulnerable
False,0,0,0,,340,340,agr,agua1253,{},-5.30044,language,-77.9218,,Aguaruna,'Aguaruna [agua1253][agr]-l-':1,1565,vulnerable
False,0,0,0,,69,5706,aug,agun1238,{},7.49256,language,1.74452,,Aguna,'Aguna [agun1238][aug]-l-':1,8322,definitely endangered
False,3,0,0,,207,14984,msm,agus1235,{},8.62731,language,125.742,,Agusan Manobo,"('Adgawan [adga1237]':1,'Surigao Manobo [suri1270]':1,'Umayam [umay1237]':1)'Agusan Manobo [agus1235][msm]-l-':1",17421,safe
False,0,0,0,,207,2654,agn,agut1237,{},10.5328,language,119.655,,Agutaynen,'Agutaynen [agut1237][agn]-l-':1,4316,safe
False,7,0,0,,69,16519,yay,agwa1247,{},5.81055,language,8.03166,,Agwagwune,"('Abayongo [abay1238]':1,'Abini [abin1242]':1,'Adim [adim1238]':1,'Erei [erei1238]':1,'Etono II [eton1252]':1,'Nuclear Agwagwune [nucl1375]':1,'Orum [orum1242]':1)'Agwagwune [agwa1247][yay]-l-':1",18655,safe
False,0,0,0,,69,16587,aha,ahan1243,{},4.85147,language,-1.94657,,Ahanta,'Ahanta [ahan1243][aha]-l-':1,18725,safe
False,0,0,0,,69,5679,ahn,ahan1244,{},7.44139,language,6.00896,,Àhàn,'Àhàn [ahan1244][ahn]-l-':1,8229,definitely endangered
True,0,0,0,,334,334,ahe,ahea1240,{},,language,,,Ahe,'Ahe [ahea1240][ahe]-l-':1,1212,safe
False,0,0,0,,68,2085,thm,aheu1239,{},17.7655,language,104.229,,Thavung,'Thavung [aheu1239][thm]-l-':1,3709,definitely endangered
False,2,0,0,,207,17490,kak,ahin1234,{},16.321,language,120.90003,,Ahin-Kayapa Kalanguya,"('Kayapa Kallahan [kaya1320]':1,'Tinoc Kallahan [tino1235][tne]':1)'Ahin-Kayapa Kalanguya [ahin1234][kak]-l-':1",19284,safe
True,0,0,0,,334,334,ahr,ahir1243,{},21.552,language,73.685,,Ahirani,'Ahirani [ahir1243][ahr]-l-':1,1305,safe
False,0,0,0,,115,16592,aho,ahom1240,{},27.2778,language,88.464,,Ahom,'Ahom [ahom1240][aho]-l-':1,18739,extinct
False,0,0,0,,257,4514,aht,ahte1237,{},61.7068,language,-144.889,,Ahtena,'Ahtena [ahte1237][aht]-l-':1,6642,critically endangered
False,0,0,0,,69,3778,nfd,ahwa1235,{},9.17635,language,8.56205,,Ndunic,'Ndunic [ahwa1235][nfd]-l-':1,5665,safe
False,2,0,0,,115,8359,aih,aich1238,{},25.4908,language,107.844,,Ai-Cham,"('Boyao [boya1241]':1,'Di''e [diee1238]':1)'Ai-Cham [aich1238][aih]-l-':1",11181,vulnerable
False,3,0,0,,207,22212,aix,aigh1235,{},-5.99488,language,150.272,,Aighon,"('Aigon [aigo1239]':1,'Apsokok [apso1237]':1,'Bao [baoo1237]':1)'Aighon [aigh1235][aix]-l-':1",23131,safe
False,1,0,0,,,,tba,aika1237,{},-12.6695,language,-60.5353,,Aikanã,('Masaká [masa1312]':1)'Aikanã [aika1237][tba]-l-':1,302,vulnerable
False,0,0,0,,207,23137,mwg,aikl1237,{},-6.23575,language,149.571,,Aiklep,'Aiklep [aikl1237][mwg]-l-':1,23691,safe
True,0,0,0,,334,334,mzf,aiku1240,{},,language,,,Aiku,'Aiku [aiku1240][mzf]-l-':1,1252,safe
False,10,0,0,,179,16876,aiq,aima1241,{},35.283,language,59.1756,,Aimaq,"('Chinghizi [chin1474]':1,'Firozkohi [firo1239]':1,'Jamshidi [jams1238]':1,'Maliki [mali1277]':1,'Mizmast [mizm1238]':1,'Taimani [taim1249]':1,'Taimuri [taim1248]':1,'Teimuri [teim1238]':1,'Zainal [zain1238]':1,'Zohri [zohr1238]':1)'Aimaq [aima1241][aiq]-l-':1",18962,safe
False,0,0,0,,91,579,ail,aime1238,{},-6.68656,language,142.656,,Aimele,'Aimele [aime1238][ail]-l-':1,2179,definitely endangered
False,1,0,0,,336,7127,aim,aimo1244,{},24.6437,language,94.3556,,Aimol,('Langrong [lang1312]':1)'Aimol [aimo1244][aim]-l-':1,9849,definitely endangered
False,0,0,0,,194,2621,aic,ainb1238,{},-3.09214,language,141.149,,Ainbai,'Ainbai [ainb1238][aic]-l-':1,4270,definitely endangered
False,2,0,0,,95,582,ain,ainu1240,{},43.633654,language,142.46167,,Hokkaido Ainu,"('Hokkaido [hokk1243]':1,'Taraika [tara1248]':1)'Hokkaido Ainu [ainu1240][ain]-l-':1",2184,critically endangered
False,0,0,0,,65,7829,aib,ainu1251,{},39.2714,language,76.4209,,Ainu (China),'Ainu {China} [ainu1251][aib]-l-':1,10534,definitely endangered
False,0,0,0,,8,1929,aki,aiom1240,{},-5.13467,language,144.765,,Aiome,'Aiome [aiom1240][aki]-l-':1,3503,definitely endangered
False,0,0,0,,202,2644,air,airo1242,{},-1.8522,language,138.158,,Airoran,'Airoran [airo1242][air]-l-':1,4288,vulnerable
False,0,0,0,,115,20493,aio,aito1238,{},26.5145,language,92.3169,,Aiton,'Aiton [aito1238][aio]-l-':1,21826,definitely endangered
False,6,0,0,,69,3792,ajg,ajab1235,{},7.06634,language,1.64992,,Aja (Benin),"('Dogbo [dogb1238]':1,'Dogo {Benin} [dogo1292]':1,'Hwe [hwee1238]':1,'Sikpi [sikp1238]':1,'Tado {Benin} [tado1245]':1,'Tala {Benin} [tala1280]':1)'Aja {Benin} [ajab1235][ajg]-l-':1",5704,safe
False,0,0,0,,130,130,aja,ajas1235,{},8.58003,language,25.6122,,Aja (Sudan),'Aja {Sudan} [ajas1235][aja]-l-':1,675,definitely endangered
False,0,0,0,,186,6281,ajw,ajaw1236,{},10.21,language,9.89205,,Ajawa,'Ajawa [ajaw1236][ajw]-l-':1,8965,extinct
False,0,0,0,,207,17708,aji,ajie1238,{},-21.3029,language,165.468,,Ajië,'Ajië [ajie1238][aji]-l-':1,19586,safe
False,0,0,0,,344,13118,cpc,ajyi1238,{},-9.82364,language,-74.61947,,Ajyíninka Apurucayali,'Ajyíninka Apurucayali [ajyi1238][cpc]-l-':1,15821,vulnerable
False,0,0,0,,117,614,soh,akaa1242,{},11.2101,language,33.6524,,Aka,'Aka [akaa1242][soh]-l-':1,2228,definitely endangered
False,0,0,0,,5,3483,akm,akab1248,{},12.3629,language,92.8011,,Akabo,'Akabo [akab1248][akm]-l-':1,5244,extinct
False,0,0,0,,5,1911,abj,akab1249,{},12.3782,language,92.7818,,Akabea,'Akabea [akab1249][abj]-l-':1,3481,extinct
False,0,0,0,,5,3483,aci,akac1240,{},13.49086,language,92.94855,,Akacari,'Akacari [akac1240][aci]-l-':1,5243,extinct
False,1,0,0,,5,3484,akj,akaj1239,{},13.1525,language,92.9504,,Akajeru,('Mixed Great Andamanese [mixe1288][gac]':1)'Akajeru [akaj1239][akj]-l-':1,5246,critically endangered
False,0,0,0,,5,3484,ack,akak1251,{},12.0944,language,92.7466,,Akakora,'Akakora [akak1251][ack]-l-':1,5245,extinct
False,0,0,0,,5,437,akx,akak1252,{},12.8494,language,92.8227,,Akakede,'Akakede [akak1252][akx]-l-':1,1913,extinct
False,0,0,0,,5,1910,aky,akak1253,{},12.73253,language,92.78661,,Akakol,'Akakol [akak1253][aky]-l-':1,3480,extinct
False,10,0,0,,69,13975,aka,akan1250,{},6.34756,language,-1.33254,,Akan,"('Agona [agon1238]':1,'Ahafo [ahaf1238]':1,'Akyem Bosome [akye1239]':1,'Asen [asen1242]':1,'Dankyira [dank1238]':1,'Fante [fant1241][fat]':1,'Kwawu [kwaw1238]':1,('Akuapem [akua1239]':1,'Asante [asan1239]':1)'Twi [twii1234][twi]':1)'Akan [akan1250][aka]-l-':1",16588,safe
False,0,0,0,,5,1911,acl,akar1243,{},12.6663,language,92.8278,,Akarbale,'Akarbale [akar1243][acl]-l-':1,3482,extinct
False,0,0,0,,69,22424,aks,akas1242,{},8.8858,language,1.37035,,Akaselem,'Akaselem [akas1242][aks]-l-':1,23272,safe
False,0,0,0,,309,7033,ake,akaw1239,{},6.16277,language,-60.862,,Akawaio,'Akawaio [akaw1239][ake]-l-':1,9761,vulnerable
False,0,0,0,,69,5707,keu,akeb1238,{},7.78365,language,0.77668,,Akebu,'Akebu [akeb1238][keu]-l-':1,8324,safe
False,0,0,0,,69,10957,aik,akee1238,{},8.59543,language,8.75768,,Ake,'Ake [akee1238][aik]-l-':1,13801,vulnerable
False,0,0,0,,207,17663,tsr,akei1237,{},-15.6377,language,166.767,,Akei,'Akei [akei1237][tsr]-l-':1,19504,safe
False,0,0,0,,336,17978,aeu,akeu1235,{},,language,,,Akeu,'Akeu [akeu1235][aeu]-l-':1,19806,definitely endangered
False,2,0,0,,336,17978,ahk,akha1245,{},21.2309,language,100.964,,Akha,"('Ako [akoo1247]':1,'Asong [ason1245]':1)'Akha [akha1245][ahk]-l-':1",19809,safe
False,0,0,0,,36,3593,akv,akhv1239,{},42.4003,language,46.3037,,Akhvakh,'Akhvakh [akhv1239][akv]-l-':1,5343,definitely endangered
False,0,0,0,,299,4735,sia,akka1237,{},67.8625,language,32.4046,,Akkala Saami,'Akkala Saami [akka1237][sia]-l-':1,6951,critically endangered
False,0,0,0,,186,2591,akk,akka1240,{},33.1,language,44.1,,Akkadian,'Akkadian [akka1240][akk]-l-':1,4221,extinct
False,0,0,0,,333,1138,akq,akkk1240,{},-3.57026,language,141.784,,Ak,'Ak [akkk1240][akq]-l-':1,3095,severely endangered
False,0,0,0,,207,12190,akl,akla1241,{},11.5543,language,122.354,,Aklanon,'Aklanon [akla1241][akl]-l-':1,14953,safe
False,0,0,0,,207,23136,akt,akol1237,{},-6.22711,language,150.182,,Akolet,'Akolet [akol1237][akt]-l-':1,23685,safe
False,7,0,0,,69,21464,bss,akoo1248,{},4.9243,language,9.65522,,Akoose,"('Elung [elun1242]':1,'Mwambong [mwam1246]':1,'Mwamenam [mwam1245]':1,'Ninong [nino1238]':1,'Northern Bakossi [nort2803]':1,'Southern Bakossi [sout2818]':1,'Western Bakossi [west2478]':1)'Akoose [akoo1248][bss]-l-':1",22503,safe
False,0,0,0,,386,5094,miw,akoy1238,{},-7.66067,language,145.669,,Akoye,'Akoye [akoy1238][miw]-l-':1,7422,definitely endangered
False,0,0,0,,69,5654,akf,akpa1238,{},7.32586,language,8.01629,,Akpa,'Akpa [akpa1238][akf]-l-':1,8154,safe
False,9,0,0,,69,3780,ibe,akpe1248,{},7.50256,language,5.95559,,Akpes,"('Akunnu [akun1239]':1,'Ase [asee1238]':1,'Daja [daja1240]':1,'Efifa [efif1238]':1,'Esuku [esuk1238]':1,'Gedegede [gede1241]':1,'Ibaram [ibar1241]':1,'Ikorom [ikor1238]':1,'Iyani [iyan1238]':1)'Akpes [akpe1248][ibe]-l-':1",5676,definitely endangered
False,0,0,0,,69,10955,NOCODE_Akpondu,akpo1243,{},9.235232,language,8.545454,,Akpondu,'Akpondu [akpo1243]-l-':1,13796,extinct
False,0,0,0,,8,3501,afi,akru1241,{},-4.88687,language,144.821,,Chini,'Chini [akru1241][afi]-l-':1,5265,severely endangered
False,0,0,0,,69,13854,ayk,akuk1235,{},7.40354,language,6.34264,,Akuku,'Akuku [akuk1235][ayk]-l-':1,16499,safe
False,0,0,0,,69,8176,aku,akum1238,{},6.85716,language,9.96261,,Akum,'Akum [akum1238][aku]-l-':1,10930,definitely endangered
